idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id,avg_daily_emission,avg_distance_user,motor_counts,mobil_counts,challenge_id,chal_name
400025d3-7795-4ca4-9001-daf752725025,mobil,Suzuki Ertiga,Diesel,1200,4118099,34179,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-09 00:00:00,127,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE001,Eco Commuter
20c98303-3ff1-40c2-a1e2-734e5957b348,sepeda motor,Kawasaki Ninja,Diesel,2000,1466603,12406,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-01 00:00:00,97,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE004,Zero Emissions Day
e0f4b3f7-6ea4-445f-83e3-b1b173036b72,mobil,Suzuki Ertiga,Pertamax,1500,3225379,37542,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-08 00:00:00,8,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE012,Weekend Warrior
c2a77d90-4593-4854-ace3-3ad81c4c4496,sepeda motor,Yamaha NMAX,Pertamax Turbo,1000,1265042,26325,gubeng,"Surabaya, Jawa Timur",2023-10-18 00:00:00,195,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE022,One Car-Free Day
b427c6bd-3cfb-400a-845b-328eeedd857f,mobil,Suzuki Ertiga,Pertalite,1000,3460007,40894,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-09-13 00:00:00,32,f2d20b1b-34ea-4dd5-bd33-06277897ce89,2495486.4,25617.3,5,5,CHALLENGE029,Ride Share
ffd6f9e7-d66a-4026-92b9-4a8b134e8909,sepeda motor,Kawasaki Ninja,Pertamax,1800,2066432,12265,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-16 00:00:00,128,955e4fb4-95da-4e87-adee-2a7fff479979,2186638.1,19709.3,8,2,CHALLENGE004,Zero Emissions Day
dcc68cc2-7c98-4b30-9802-442ec62167f8,sepeda motor,Suzuki GSX,Pertamax Turbo,150,4063238,8810,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-28 00:00:00,90,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE001,Eco Commuter
982eb5af-c8e9-4dca-a76e-22459b8aeff5,mobil,Mitsubishi Pajero,Diesel,200,1953039,22767,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-12-13 00:00:00,122,df863306-cf1b-4cb6-9d46-db6725923dd5,1879617.5,22828.4,6,4,CHALLENGE003,Green Mile
3772e344-262e-4b20-8222-96c4c0b411a0,mobil,Honda Brio,Pertalite,125,3163762,36445,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-12-15 00:00:00,80,29722f8d-6e0b-4cc3-b6e1-ff0d18d3ebf2,3204203.9,32734.6,5,5,CHALLENGE012,Weekend Warrior
52582018-3fc5-43e0-8eb8-cc16af074380,mobil,Honda Brio,Pertamax Turbo,100,1053118,25697,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-29 00:00:00,164,f3bbceec-1278-4588-88d8-a642942b8a99,3223008.9,20298.5,5,5,CHALLENGE009,Local Living
7a7b9fe3-aec0-4a0d-a6bf-88909968096f,sepeda motor,Yamaha NMAX,Pertalite,1200,2785469,39246,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-03-23 00:00:00,169,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE016,School or Workplace Stroll
2a42f9dc-7e0a-41e1-8d84-5f200e663ae3,sepeda motor,Yamaha NMAX,Pertalite,200,4393969,24030,Gubeng,"Surabaya, East Java, Indonesia",2023-11-09 00:00:00,26,913faf2b-3f75-4281-b76d-a62e69c2673c,3264225.0,24096.8,6,4,CHALLENGE006,Car-Free Commute
fed0a129-3460-422f-8483-5b3100d9bced,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1000,4460101,42353,Puskesmas Sumber Pucung,"Jalan TGP, Dusun Pakel, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-05 00:00:00,152,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE024,Public Transport Experiment
03bca6dd-cbc9-4606-ad6a-2846617b5cc6,sepeda motor,Suzuki GSX,Pertamax,1500,3220998,42140,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-02 00:00:00,13,12ccb230-5b6e-49cf-b22c-a7726ee6b454,2151183.3,19368.6,5,5,CHALLENGE009,Local Living
b3d9045f-30d9-405d-b5fc-c7d995cb1fcd,mobil,Mitsubishi Pajero,Pertamax Turbo,125,4323777,47208,Puskesmas Sumber Pucung,"Jalan TGP, Dusun Pakel, Sumberpucung, Malang Regency, East Java, Indonesia",2023-01-03 00:00:00,49,886bb7f5-7494-43fb-8e75-78a25bbcd733,1126129.7,27395.1,3,7,CHALLENGE020,Shop Local
be2c7274-0c57-4836-9c49-2d177b8976c9,mobil,Honda Brio,Shell Super,200,2698421,13349,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-12 00:00:00,197,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE027,Eco Friend Meetup
85db2457-948f-48d8-ac41-600fb31855e5,sepeda motor,Suzuki GSX,Pertamax Turbo,250,279187,37446,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-10-10 00:00:00,95,7eaf6a97-b960-40ef-971f-ad77580d7bfa,2139303.4,23887.9,6,4,CHALLENGE015,Eco Grocer
b3094ff9-6f47-4fd5-9641-d665c3a72f5f,mobil,Daihatsu Xenia,Pertalite,250,3902017,37757,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-03-03 00:00:00,133,11a28650-9e1f-4fa5-bb0e-621c51bd9770,3439949.8,25863.8,2,8,CHALLENGE020,Shop Local
f23be931-d949-4c3b-ba12-2260e4384975,mobil,Suzuki Ertiga,Pertamax,1200,757878,43431,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-08 00:00:00,16,1c4436a8-be58-49b3-825a-758b337f3c06,2687078.2,26056.5,3,7,CHALLENGE016,School or Workplace Stroll
f34291cf-c075-4f68-bc09-e0b04a5da08c,mobil,Honda Brio,Shell Super,100,2515319,39479,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-15 00:00:00,180,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE007,Weekend Walkabout
976df00b-9875-4d26-b9c9-c2e2624f346e,sepeda motor,Suzuki GSX,Pertamax Turbo,200,1351250,15785,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-09-07 00:00:00,145,63d72d20-95e8-420d-99c0-71225e2d7dd0,3112951.2,13802.0,5,5,CHALLENGE007,Weekend Walkabout
795db8ab-0c16-4797-8279-c04021f44f68,sepeda motor,Vespa Sprint,Diesel,1000,2246655,30346,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-07 00:00:00,12,7eaf6a97-b960-40ef-971f-ad77580d7bfa,2139303.4,23887.9,6,4,CHALLENGE020,Shop Local
323cb4b2-424d-4338-a199-ceaf21cd94bc,sepeda motor,Suzuki GSX,Shell Super,200,1750570,23954,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-11 00:00:00,91,d46bd423-0f44-4f70-8299-6a6f36996a0e,2668304.0,31030.3,6,4,CHALLENGE005,Park and Walk
865f7de9-0ccf-4090-ba91-9b4821dac39a,sepeda motor,Yamaha NMAX,Pertalite,1500,1150145,15498,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-07-18 00:00:00,49,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE010,Carbon Saver
72f9ebf6-c5d9-4d68-8658-45f8eb68c32e,mobil,Honda Brio,Pertamax,125,3089209,20013,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-20 00:00:00,98,210073a0-5dfe-4908-bdad-2c1d22483ef7,2435501.4,25827.7,2,8,CHALLENGE024,Public Transport Experiment
cafbc57f-7f3b-4624-a3ea-d57c7d017e28,mobil,Suzuki Ertiga,Pertalite,1200,1610553,9014,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-10-06 00:00:00,4,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE024,Public Transport Experiment
6db50655-ac0b-4168-90db-41798b14ec27,sepeda motor,Suzuki GSX,Diesel,100,848132,9715,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-02-21 00:00:00,118,dab5ed14-ba64-4c4d-a80b-263f258566f0,2823934.3,22951.9,4,6,CHALLENGE003,Green Mile
d9faae59-56c1-4e29-84b4-3593ef263a61,mobil,Mitsubishi Pajero,Pertamax,1000,4059892,5171,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-03-14 00:00:00,80,a0a07457-ea97-4c6a-97be-6a835f7f81f4,2769425.2,22613.6,2,8,CHALLENGE022,One Car-Free Day
85f64ec5-795c-444a-95f5-a56f8dbb66fc,sepeda motor,Suzuki GSX,Pertalite,1200,12924,38483,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-01-03 00:00:00,7,29722f8d-6e0b-4cc3-b6e1-ff0d18d3ebf2,3204203.9,32734.6,5,5,CHALLENGE005,Park and Walk
b15538d4-9939-4dcc-9476-a07a97867cf5,mobil,Suzuki Ertiga,Pertalite,200,1952719,4063,Stasiun Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-08-16 00:00:00,98,3c355b38-01b2-4080-8a1e-9d3cc1f64241,2841252.4,26620.9,3,7,CHALLENGE013,Nature Stroll
7556965b-c35a-40d7-b144-6c2a89f996b5,sepeda motor,Kawasaki Ninja,Diesel,250,4864646,25627,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-19 00:00:00,108,ff315c64-29b8-4ce5-8f4c-bfbd1f7dc490,3474668.0,24158.1,5,5,CHALLENGE022,One Car-Free Day
f14cbc5c-19ad-402c-8cae-25e9c21d4d63,sepeda motor,Vespa Sprint,Pertalite,1800,1531296,8607,Gubeng,"Surabaya, East Java, Indonesia",2023-08-07 00:00:00,185,2a51c890-9272-4c63-a4e6-4614e3e74863,2851157.7,22206.3,6,4,CHALLENGE013,Nature Stroll
12e57765-d5da-417b-8938-ee4b24878458,mobil,Suzuki Ertiga,Pertalite,200,1349313,48736,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-29 00:00:00,20,886bb7f5-7494-43fb-8e75-78a25bbcd733,1126129.7,27395.1,3,7,CHALLENGE004,Zero Emissions Day
ec8ed7b1-ffa5-4630-ae8f-ab3adb97863d,sepeda motor,Kawasaki Ninja,Shell Super,100,3946435,27743,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-03-17 00:00:00,161,99c2448a-5e56-4cea-aa60-418ba5ba60dc,2948984.8,28472.5,4,6,CHALLENGE009,Local Living
2678a76b-b9e5-4b97-82b3-aae93c85a342,sepeda motor,Vespa Sprint,Pertamax Turbo,1200,2227040,15046,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-27 00:00:00,169,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE006,Car-Free Commute
1ea541ce-6c45-410a-b75a-e70fdad50edf,mobil,Daihatsu Xenia,Pertamax,125,3309757,528,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-02 00:00:00,155,4c03627a-b9ad-4b3d-b323-4eb5ae87453a,2833235.2,25801.9,3,7,CHALLENGE006,Car-Free Commute
26bdebe0-a163-4d72-a275-b10b3d0d47d6,sepeda motor,Kawasaki Ninja,Pertamax Turbo,1500,164763,45444,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-24 00:00:00,35,7274d003-1e91-472f-ae5d-3a3e0ec3a15e,2129000.9,30885.5,4,6,CHALLENGE020,Shop Local
b99a92ab-461d-440b-94c8-1e44fcded3a5,mobil,Mitsubishi Pajero,Shell Super,125,235108,16198,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-28 00:00:00,127,0e1e4fb5-04cc-4e0d-bbc3-4cfc1e970074,2940243.8,19111.9,7,3,CHALLENGE006,Car-Free Commute
ef363cab-36b0-4986-bf93-44b0e13c66dc,sepeda motor,Vespa Sprint,Pertamax Turbo,250,2356014,40107,Gubeng,"Surabaya, East Java, Indonesia",2023-08-08 00:00:00,196,df863306-cf1b-4cb6-9d46-db6725923dd5,1879617.5,22828.4,6,4,CHALLENGE029,Ride Share
a4021b1c-486e-4203-9e07-ea3afab62d69,sepeda motor,Suzuki GSX,Pertamax Turbo,2000,2001688,30298,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-02-12 00:00:00,68,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE006,Car-Free Commute
7f2b658d-2309-40f2-b2e0-a23057c5a2f6,mobil,Honda Brio,Pertalite,1000,723143,38936,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-05 00:00:00,126,886bb7f5-7494-43fb-8e75-78a25bbcd733,1126129.7,27395.1,3,7,CHALLENGE011,Green Groceries
35f7ea99-945a-4d3e-a6c8-b7578c473667,mobil,Daihatsu Xenia,Pertamax Turbo,250,1690679,10965,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-19 00:00:00,59,9e79b7ba-6fe1-4872-be49-41388a175aac,2631645.2,20409.3,5,5,CHALLENGE022,One Car-Free Day
e6a63883-43fc-4a25-8c0d-423f9c512340,mobil,Toyota Avanza,Pertalite,2000,1416252,23064,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-26 00:00:00,146,7ee010d6-7f51-4a67-bf6b-7e8e334707f2,2066615.8,27371.9,3,7,CHALLENGE015,Eco Grocer
1d068283-fbb6-43d1-9bab-1c816c595126,mobil,Honda Brio,Pertamax,1000,4388954,20206,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-28 00:00:00,36,a0a07457-ea97-4c6a-97be-6a835f7f81f4,2769425.2,22613.6,2,8,CHALLENGE028,Cycle Commute Challenge
81bb392f-fe1b-4325-99d9-bb36eddcb2a9,mobil,Honda Brio,Pertamax Turbo,1500,1160753,3581,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-08-16 00:00:00,67,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE015,Eco Grocer
8bc5ea1d-c0e1-4bed-ab03-374a99304c09,mobil,Mitsubishi Pajero,Pertamax,1500,2149194,38857,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-12-05 00:00:00,178,a0a07457-ea97-4c6a-97be-6a835f7f81f4,2769425.2,22613.6,2,8,CHALLENGE013,Nature Stroll
4a0e2c5f-3c56-43e6-b10e-100f353abb64,mobil,Daihatsu Xenia,Pertamax Turbo,125,1337761,1057,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-02-20 00:00:00,144,12ccb230-5b6e-49cf-b22c-a7726ee6b454,2151183.3,19368.6,5,5,CHALLENGE012,Weekend Warrior
f37b038d-04d6-4ed7-8d9d-2cb7c938ea2e,mobil,Honda Brio,Shell Super,100,656269,13062,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-08 00:00:00,110,9c800aaa-c130-4867-a482-52e43f5f8c26,2672462.4,17401.3,5,5,CHALLENGE013,Nature Stroll
69cdf4ac-ba8d-4179-a1b9-f357acff95bf,mobil,Daihatsu Xenia,Shell Super,200,4697689,9671,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-05-31 00:00:00,106,80b01657-a9fd-4b54-aaae-31bf1b296080,1985290.1,27551.2,3,7,CHALLENGE003,Green Mile
b3702d95-ee97-4c30-b0d7-16a693f99b42,sepeda motor,Kawasaki Ninja,Pertamax,1000,3566766,15693,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-08-30 00:00:00,65,9761941f-4c75-4208-8552-c77ce1fc9e57,2799837.2,27666.1,5,5,CHALLENGE007,Weekend Walkabout
a399a9f8-4d18-41c3-ac01-07cfc420bc78,mobil,Mitsubishi Pajero,Pertalite,1800,123667,32398,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-05 00:00:00,172,d15869f6-047e-4f46-8a44-b4d848d11182,2259552.1,24790.8,4,6,CHALLENGE028,Cycle Commute Challenge
80da9955-a8fc-4364-867f-24ce289ee5a3,mobil,Honda Brio,Pertamax,200,139614,24520,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-24 00:00:00,149,97092f87-2504-4951-b43a-30eeb35f3631,2563065.8,24507.6,6,4,CHALLENGE015,Eco Grocer
b1526a39-c556-43d3-af50-9e71ecf4c7b9,mobil,Daihatsu Xenia,Pertamax,100,189716,32011,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-04-15 00:00:00,8,68d4379a-3450-44a1-9fff-f08e57ba5b8f,1956147.4,31332.1,6,4,CHALLENGE024,Public Transport Experiment
a4403972-c86f-4cd0-a7ba-3bd9efa8ab7c,sepeda motor,Suzuki GSX,Pertalite,1800,3501803,573,Pakuwon Trade Center,"Jl. Raya Lontar, Babatan, Surabaya, East Java, Indonesia",2023-04-19 00:00:00,70,ff315c64-29b8-4ce5-8f4c-bfbd1f7dc490,3474668.0,24158.1,5,5,CHALLENGE020,Shop Local
8a0d1d00-cb7e-41ce-a3d7-2d5b4d63c8a5,mobil,Mitsubishi Pajero,Diesel,150,4812444,32275,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-01-03 00:00:00,154,47b8a1b3-8f4b-4214-8c48-b162e3ee2962,2779171.8,28961.0,7,3,CHALLENGE018,Eco-Friendly Errand
bf26b410-5a15-4e5e-8aa8-8e70fc88672b,sepeda motor,Yamaha NMAX,Pertamax Turbo,150,4562194,4007,National Taiwan University of Science and Technology,"Section 4, Keelung Road, Da’an District, Taipei City, Taiwan",2023-02-25 00:00:00,149,ac5bff56-cc41-44db-a652-237baf3bf879,2035031.4,18210.8,6,4,CHALLENGE012,Weekend Warrior
f77c726d-b590-4378-b514-0bd5ef137c5f,sepeda motor,Yamaha NMAX,Diesel,1200,3268384,29901,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-26 00:00:00,189,a5666dc2-4ffd-42fd-b012-7dd55bf44d46,2645761.1,29860.1,6,4,CHALLENGE005,Park and Walk
50b56ef6-928a-4724-8f4f-a7a21be94182,sepeda motor,Suzuki GSX,Shell Super,1000,674931,31535,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-02-26 00:00:00,94,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE011,Green Groceries
0ecd8f63-0a79-4a12-b306-2905fe484194,sepeda motor,Honda Beat,Pertalite,150,2860261,25089,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-14 00:00:00,144,42b75f4f-3c99-41d6-97b3-785f22e4f740,2185134.4,16114.2,8,2,CHALLENGE012,Weekend Warrior
ce282b90-6150-4fc8-93b4-f7b729919f07,sepeda motor,Honda Beat,Pertamax,1800,958175,22528,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-18 00:00:00,145,8d5a2d4f-d4f9-4f64-a322-0de2c628ea80,2539784.3,27465.3,7,3,CHALLENGE002,Vehicle Switch Challenge
bd328a03-4251-4056-aabd-820e17fe5152,mobil,Daihatsu Xenia,Pertamax Turbo,100,770716,39811,Gubeng,"Surabaya, East Java, Indonesia",2023-01-14 00:00:00,196,886bb7f5-7494-43fb-8e75-78a25bbcd733,1126129.7,27395.1,3,7,CHALLENGE018,Eco-Friendly Errand
a6ea539a-90f6-4b5d-a2c1-06fb4e644f33,sepeda motor,Suzuki GSX,Shell Super,2000,1212024,38236,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-07-16 00:00:00,52,97092f87-2504-4951-b43a-30eeb35f3631,2563065.8,24507.6,6,4,CHALLENGE009,Local Living
728891a6-e297-45f7-bd3e-0502405ef7cc,sepeda motor,Suzuki GSX,Pertalite,1800,922037,717,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-06-27 00:00:00,185,3e348b6c-5b33-4178-aabd-92a3b0a00523,2222908.0,23188.8,5,5,CHALLENGE007,Weekend Walkabout
01911917-2ec8-4aa5-8630-8f1ab9a6a7b9,sepeda motor,Vespa Sprint,Pertalite,1000,827694,48953,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-10-19 00:00:00,196,9e79b7ba-6fe1-4872-be49-41388a175aac,2631645.2,20409.3,5,5,CHALLENGE029,Ride Share
30cc25ed-ce0e-4fa0-a861-873f95aacd53,mobil,Mitsubishi Pajero,Pertamax Turbo,250,380011,49719,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-06-12 00:00:00,34,015fc899-ae7a-4301-9e54-29634bcef4c3,2292038.9,26690.2,8,2,CHALLENGE005,Park and Walk
64d72d6f-8f1a-46c1-8a16-ff2c49cb57ee,mobil,Toyota Avanza,Pertalite,1500,1898590,34338,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-12-13 00:00:00,107,4c03627a-b9ad-4b3d-b323-4eb5ae87453a,2833235.2,25801.9,3,7,CHALLENGE024,Public Transport Experiment
cd11bf00-ec46-4b69-bc93-a73bba79fe80,mobil,Daihatsu Xenia,Pertamax,250,2572779,11821,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-08-24 00:00:00,60,e52bbdde-0fa9-47e5-9d9a-4e7eef0f6c1d,2742926.4,26883.1,7,3,CHALLENGE013,Nature Stroll
d0e0d0ad-ead8-4c55-b3e2-6d236eb39271,mobil,Honda Brio,Diesel,1500,809366,37970,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-01 00:00:00,190,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE027,Eco Friend Meetup
0ecaef7d-feaf-4af7-b47b-146c6fac02c8,sepeda motor,Kawasaki Ninja,Diesel,250,1236210,46515,"UPN ""Veteran"" Jawa Timur","Jalan Rungkut Madya, Gunung Anyar, Surabaya, East Java, Indonesia",2023-04-01 00:00:00,72,955e4fb4-95da-4e87-adee-2a7fff479979,2186638.1,19709.3,8,2,CHALLENGE007,Weekend Walkabout
5f61e966-26a2-4d66-b02e-ffc414f82f22,mobil,Honda Brio,Shell Super,125,4601373,11251,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-10-26 00:00:00,200,11c40027-0c39-42b0-9f2c-7f689a4fe902,2604622.2,28674.7,4,6,CHALLENGE016,School or Workplace Stroll
04a5f89a-b42b-4e38-a546-5b8cb166332a,mobil,Honda Brio,Diesel,150,4050610,35344,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-30 00:00:00,134,99c2448a-5e56-4cea-aa60-418ba5ba60dc,2948984.8,28472.5,4,6,CHALLENGE005,Park and Walk
02a38f3e-091b-4bf0-b036-f06b1fd2dd48,mobil,Honda Brio,Diesel,200,3268899,7881,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-11-11 00:00:00,190,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE020,Shop Local
2e8f8211-d92f-4f66-99de-cac7ef049df1,sepeda motor,Yamaha NMAX,Shell Super,200,2370380,27288,Halte Dukuh Atas 1,"Kuningan, Setia Budi, South Jakarta City, Jakarta, Indonesia",2023-10-23 00:00:00,134,73086764-4d98-4b9b-b379-f92b6e34220f,2346223.3,19315.4,5,5,CHALLENGE010,Carbon Saver
eb687229-c327-4d50-94e4-4e6e224a4625,sepeda motor,Yamaha NMAX,Pertalite,150,4751629,31656,ALANA MALANG PROJECTOR | Pusat Sewa Lcd Proyektor Infocus dan Rental Screen Murah,"Jalan Raya Candi II, Karangbesuki, Malang City, East Java, Indonesia",2023-04-19 00:00:00,47,25ef494f-572a-4d00-8f7b-010cea2a3ad5,2768910.4,27999.4,6,4,CHALLENGE028,Cycle Commute Challenge
