idHistory,vehicle_type,vehicle_name,fuel_type,machine_capacity,daily_emission,distance,location,location_address,time_used,time_travel,user_id
03633358-4d7e-497e-8294-af9ebaf4ce30,mobil,Mitsubishi Pajero,Diesel,150,2492629,17323,Gubeng,"Surabaya, East Java, Indonesia",2023-09-06 00:00:00,52,
07f04604-20cc-4cda-991f-8a4bd4682e8d,sepeda motor,Suzuki GSX,Pertamax,100,863715,9459,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-01 00:00:00,158,
f20ea7bb-8593-4b78-b95b-1ba75017b7f6,mobil,Toyota Avanza,Diesel,200,2442716,41329,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-18 00:00:00,18,
83aabde7-d619-4177-965b-b5ce341ab4e7,sepeda motor,Suzuki GSX,Pertalite,1200,1876863,45611,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-03 00:00:00,61,
e55d2657-069f-4863-9289-89243e737d16,sepeda motor,Vespa Sprint,Pertalite,250,3450149,3159,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-06-02 00:00:00,171,
f86ccd81-c6d2-4f05-b48e-bd90a5f04dba,sepeda motor,Yamaha NMAX,Pertamax,150,2887201,46657,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-10-24 00:00:00,3,
1ff2294c-7a02-4c06-b094-2ee0e5c43741,mobil,Honda Brio,Pertamax Turbo,125,4165764,40535,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-09 00:00:00,154,
84cdd636-1b6e-4ea7-8992-23c3be0c1019,sepeda motor,Suzuki GSX,Shell Super,250,4137691,16291,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-02-26 00:00:00,5,
422e26ed-d341-4952-8318-642059ecfc51,mobil,Daihatsu Xenia,Pertamax,125,672202,4818,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-16 00:00:00,126,
d6ee2180-8c31-4e22-8311-92474fec50d8,sepeda motor,Suzuki GSX,Shell Super,200,978646,8842,RSUD KANJURUHAN KAB. MALANG,"Jalan Panji, Krajan, Panggungrejo, Malang Regency, East Java, Indonesia",2023-05-06 00:00:00,11,
793a711f-b5b9-4337-b47b-2623978afdef,sepeda motor,Suzuki GSX,Shell Super,1800,3954908,26382,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-05-06 00:00:00,197,
604d2c99-7d22-4a2e-8de6-6b424724c380,mobil,Suzuki Ertiga,Pertamax,200,2456712,37117,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-06-27 00:00:00,65,
53373efc-d9cf-415f-a388-8c33d8f96d9a,sepeda motor,Suzuki GSX,Diesel,125,4643676,2143,RSUD KANJURUHAN KAB. MALANG,"Jalan Panji, Krajan, Panggungrejo, Malang Regency, East Java, Indonesia",2023-02-07 00:00:00,1,
d9c7330f-96d8-48ec-84d0-84082629119a,sepeda motor,Kawasaki Ninja,Pertamax Turbo,200,596754,8715,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-01-04 00:00:00,18,
663743a1-c1a8-4793-9ac3-6b28a5f50385,sepeda motor,Vespa Sprint,Pertamax,125,4281034,14452,Gubeng,"Surabaya, East Java, Indonesia",2023-12-12 00:00:00,140,
a4a6d3de-f4f6-432f-8c8a-f28b9c101149,sepeda motor,Yamaha NMAX,Pertamax Turbo,1800,3149046,47984,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-04-07 00:00:00,38,
445525ff-1207-4f6b-b125-b407ca6cfc0c,sepeda motor,Vespa Sprint,Pertalite,200,4342409,26539,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-14 00:00:00,123,
d2442e25-ecbc-4326-af9b-ef1ae3455629,mobil,Honda Brio,Shell Super,150,2998959,27223,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-28 00:00:00,21,
ca8dd151-07bc-4f40-8f6e-8ca97a670aa2,sepeda motor,Yamaha NMAX,Diesel,250,2851831,20445,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-01-08 00:00:00,52,
cbc62cc5-86ac-40b2-b7fe-e8eb9fff697d,sepeda motor,Vespa Sprint,Pertamax,100,391719,2567,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-02 00:00:00,170,
39137e4c-110a-4366-b0af-84a74e9c40d2,mobil,Toyota Avanza,Diesel,125,2328786,39944,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-04-21 00:00:00,177,
1c09387f-72b2-42ba-a5c1-520815745fe9,mobil,Suzuki Ertiga,Pertamax,200,1067361,15797,Warkop Pak Min,"Turus, Ternyang, Malang Regency, East Java, Indonesia",2023-12-13 00:00:00,78,
700825fb-39f8-4b27-8144-4e6adcfe6744,mobil,Daihatsu Xenia,Diesel,1200,3281500,33831,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-07-18 00:00:00,140,
b49af0d2-43d9-48f1-ba83-a7193c1e8ecb,sepeda motor,Kawasaki Ninja,Diesel,125,2917969,23773,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-02-16 00:00:00,198,
f1294eca-3637-4b73-b272-a13fddff70b7,mobil,Toyota Avanza,Diesel,2000,3586980,11908,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-09-15 00:00:00,189,
76aaf7fb-e931-48d2-b907-b02512efbd43,sepeda motor,Vespa Sprint,Pertamax Turbo,1200,1385542,33269,Universitas Negeri Malang,"Jalan Cakrawala, Sumbersari, Malang City, East Java, Indonesia",2023-07-20 00:00:00,177,
0e69c26a-8046-4dfc-bc54-e43f667992e0,mobil,Mitsubishi Pajero,Pertamax,1200,3214919,29633,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-07-14 00:00:00,172,
0d74d6b6-58b0-413d-a36d-c938388f6ff3,sepeda motor,Honda Beat,Diesel,1800,2625668,6471,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-22 00:00:00,8,
7b20be50-7ad2-40ce-8ef6-dc07c6378b78,mobil,Mitsubishi Pajero,Pertalite,200,4942587,38819,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-02-28 00:00:00,192,
5edd2908-302e-4bf1-b152-652c89225252,mobil,Suzuki Ertiga,Pertamax Turbo,1000,1135444,18788,Gubeng,"Surabaya, East Java, Indonesia",2023-06-25 00:00:00,167,
50b3bc8a-e730-4a20-b30b-4e0a0a305ecd,mobil,Honda Brio,Diesel,250,3112215,24480,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-09-18 00:00:00,152,
f6e28bc2-953e-4d8c-b5cc-55775652cdb4,mobil,Mitsubishi Pajero,Diesel,2000,1998393,21316,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-12-23 00:00:00,163,
9e3b84d2-b00a-45fb-83f6-43da8c0520ac,mobil,Daihatsu Xenia,Pertamax Turbo,150,4486025,34639,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-31 00:00:00,171,
898fd4e8-6426-41cb-9397-098ac2ee65c1,mobil,Toyota Avanza,Pertalite,250,2773953,16171,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-02-23 00:00:00,164,
4b83a3fd-6c00-4408-a1e0-ca8505cc2bf0,sepeda motor,Honda Beat,Pertamax Turbo,1800,1226619,41173,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-21 00:00:00,44,
fe3e42b1-d14a-4fa7-a89e-54a188f6ab3e,sepeda motor,Vespa Sprint,Shell Super,100,1562033,42020,SDN 1 Martapura OKU Timur,"Jalan Merdeka, Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-08-27 00:00:00,69,
f1e730bd-7b1f-425b-9584-d8e305f20dc1,mobil,Suzuki Ertiga,Shell Super,1800,4283457,3601,Gubeng,"Surabaya, East Java, Indonesia",2023-04-02 00:00:00,77,
528ee488-c366-4449-a27a-afa991e83f98,mobil,Mitsubishi Pajero,Pertalite,150,2514388,41454,Nur Cahyono,"Jalan Randupitu-Gunung Gangsir, Randu Pitu, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-06-29 00:00:00,184,
9d9c3fb1-5c00-45cf-ad8f-3ee5e84c14f5,sepeda motor,Honda Beat,Shell Super,2000,930451,2909,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-26 00:00:00,137,
d67b1cb4-f8f7-4025-8039-30e583255cbb,sepeda motor,Vespa Sprint,Shell Super,1800,3376104,23309,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-05-26 00:00:00,8,
6965c0da-54dc-46f2-897d-5c9c592a8303,mobil,Toyota Avanza,Diesel,1800,3966850,48733,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-04-09 00:00:00,16,
0637ad23-7cfa-45d2-aeab-d3ce864f2e04,sepeda motor,Kawasaki Ninja,Diesel,1500,4511017,8030,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-05-06 00:00:00,76,
391717c3-a4e2-4d03-ab73-9195ed3f4cbc,mobil,Daihatsu Xenia,Pertalite,200,1973913,33953,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-29 00:00:00,78,
b3910b81-a20f-4078-ab85-992233cfa4af,sepeda motor,Yamaha NMAX,Shell Super,200,3374091,46140,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-12-18 00:00:00,110,
3577d85d-c57b-4b1e-8b37-fca416f96e3e,mobil,Daihatsu Xenia,Pertalite,2000,2917557,23180,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-01-14 00:00:00,136,
ab5c0226-dc35-41f3-8455-1577f2b23036,mobil,Daihatsu Xenia,Diesel,100,791983,6167,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-08-01 00:00:00,77,
6d2e2bc0-498d-4a3c-a9b2-26a5bc7d5688,sepeda motor,Kawasaki Ninja,Shell Super,1000,3607359,26084,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-29 00:00:00,71,
37411dba-30bc-4b7f-8d30-a7b746f04f91,sepeda motor,Suzuki GSX,Pertamax Turbo,1500,3922047,48187,Bebek Kerto Jalibar Kepanjen,"Jalan Raya Pepen, RT.02/RW.01, Pepen, Mojosari, Malang Regency, East Java, Indonesia",2023-08-09 00:00:00,167,
fcb130c2-18d9-406a-b0ef-eca65d11fbf8,sepeda motor,Yamaha NMAX,Pertamax,1200,239826,23478,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-12-31 00:00:00,132,
bc47ee9f-88b4-4c99-85f3-8db5db1c48ad,sepeda motor,Honda Beat,Shell Super,150,4413298,27491,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-09-13 00:00:00,73,
d5175db0-420b-49d8-8168-9f3e515f3189,mobil,Mitsubishi Pajero,Diesel,100,860626,24437,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-08-28 00:00:00,189,
1e3df54b-2a4a-4b16-9dd1-b95fcdede532,sepeda motor,Vespa Sprint,Pertalite,100,2546653,48873,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-05-01 00:00:00,92,
28ee33db-3af5-4241-93fc-478269433814,mobil,Suzuki Ertiga,Diesel,150,3450667,14487,Gubeng,"Surabaya, East Java, Indonesia",2023-07-04 00:00:00,195,
49084f4b-3145-4fb9-8ccc-300a11c3ed4b,sepeda motor,Kawasaki Ninja,Shell Super,200,4573486,44578,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-08 00:00:00,182,
26dbb991-2dbe-46ce-a5ad-2dffac3b01b5,sepeda motor,Kawasaki Ninja,Pertamax Turbo,200,2337765,38917,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-14 00:00:00,113,
0630e81d-98ab-4787-a6a0-8464fe9c8eff,mobil,Mitsubishi Pajero,Pertamax Turbo,1000,4425095,23588,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-27 00:00:00,63,
41bafed4-c055-4d12-9e32-0373e22f505d,mobil,Toyota Avanza,Pertalite,1200,3975786,17301,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-05-11 00:00:00,51,
bcf727e0-3a7c-419b-b377-dabf9b84a473,mobil,Suzuki Ertiga,Shell Super,1000,1356962,3999,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-06 00:00:00,28,
c7a4fa1d-64e7-4232-8d63-048fbb7235bc,mobil,Suzuki Ertiga,Pertamax Turbo,250,4874282,4142,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-06-09 00:00:00,99,
3119e211-3bc9-4adb-b3e2-2a7cb1c24625,mobil,Mitsubishi Pajero,Pertamax,1200,1024146,24317,MULYO fotocopy,"Desa, RT.01/RW.08, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-10-27 00:00:00,9,
52e26e7b-0cae-41cf-bc35-6b6976a17633,sepeda motor,Yamaha NMAX,Pertamax Turbo,250,1810974,25641,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-02-19 00:00:00,96,
d13aad0e-911b-470e-875f-dffab7e6cf28,sepeda motor,Vespa Sprint,Shell Super,250,2043223,33651,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-25 00:00:00,70,
00f3f936-226c-4e03-afb2-8d50f3b48a41,sepeda motor,Yamaha NMAX,Pertalite,200,4199968,35457,UPN Veteran Jatim,"Jalan Rungkut Madya, Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-12-30 00:00:00,137,
9f50e93c-1ae4-492d-8b95-936dcbb5c4e4,sepeda motor,Suzuki GSX,Pertamax Turbo,100,1941102,30505,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, East Java, Indonesia",2023-08-31 00:00:00,103,
21fa0046-8ef6-4048-90be-89c6299b98a2,mobil,Daihatsu Xenia,Pertamax Turbo,250,2952109,31192,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-06-09 00:00:00,54,
b9d86843-3b0e-49de-8620-4e44a7d9c5b7,mobil,Daihatsu Xenia,Diesel,1200,4701960,45391,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-07-21 00:00:00,38,
c6364b09-b431-4852-b912-ddc85933ba7e,mobil,Toyota Avanza,Pertamax,1500,4767259,16174,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-07-14 00:00:00,35,
7aa68bd6-99f9-49a6-8197-c20f2d477d8b,sepeda motor,Yamaha NMAX,Shell Super,1500,686284,19974,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-12-12 00:00:00,64,
0187f152-b548-4b4b-9695-349ab90f4da3,mobil,Honda Brio,Pertamax,1200,4022948,13089,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-07-15 00:00:00,145,
ac564e1d-7309-41ae-acb2-00e58f4d6f0e,sepeda motor,Yamaha NMAX,Pertamax,125,3887136,26779,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-10-01 00:00:00,187,
d6bd1d19-a5d4-464a-839e-119b0903d439,sepeda motor,Kawasaki Ninja,Pertamax,1000,3491838,34962,Gubeng,"Surabaya, East Java, Indonesia",2023-09-16 00:00:00,38,
62b72897-195f-42eb-a2f4-c34956c86ec4,sepeda motor,Honda Beat,Pertamax,1500,4109918,13474,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-12-31 00:00:00,52,
99950be1-c9ff-45b6-9e4a-8c19554eb528,mobil,Honda Brio,Diesel,1500,3865994,40167,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-01-19 00:00:00,156,
9d41ce5c-b9a1-47a8-89a3-e289f94a104e,sepeda motor,Honda Beat,Pertamax,125,10203,48169,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-05-06 00:00:00,2,
8794f886-6d48-488d-8226-ab9d45ffb07f,mobil,Suzuki Ertiga,Pertamax Turbo,250,4689311,34513,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-11-26 00:00:00,44,
8fbf72fb-0308-419c-9caa-9957cc7f5b13,mobil,Honda Brio,Pertamax,1500,1775000,19009,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-07-22 00:00:00,44,
b80f9d2c-54c5-44a6-8dd5-36eff0ccb30a,mobil,Daihatsu Xenia,Pertamax,1800,2768652,32247,Cv. Berkah Semi Mandiri,"Tempel, Kambingan, Gresik Regency, East Java, Indonesia",2023-07-14 00:00:00,136,
9e55deda-8e0f-4c60-8398-cf40a8260e15,sepeda motor,Vespa Sprint,Shell Super,125,3748812,46833,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-06-07 00:00:00,17,
626b38b7-6b17-4511-9742-546c8bcddfba,sepeda motor,Suzuki GSX,Pertamax Turbo,1800,3368546,21565,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-20 00:00:00,98,
8d8c3fbb-c121-4eee-a589-4ac0cc24a448,sepeda motor,Honda Beat,Pertamax Turbo,250,1529300,47785,"Himpunan Mahasiswa Sistem Informasi UPN ""Veteran"" Jawa Timur","Gunung Anyar, Surabaya, Jawa Timur, Indonesia",2023-08-10 00:00:00,124,
f24a03b2-4598-4fa6-866b-9d6c6e85d371,mobil,Daihatsu Xenia,Pertalite,1200,2263515,20204,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-11-13 00:00:00,148,
3272cd25-6ca3-49ee-a762-0e4857530329,sepeda motor,Kawasaki Ninja,Shell Super,1800,4837911,26890,Cv. Berkah Semi Mandiri,"Tempel, Kambingan, Gresik Regency, East Java, Indonesia",2023-11-22 00:00:00,195,
e0c95ddd-bc86-498d-a810-41558f7f4568,mobil,Mitsubishi Pajero,Pertamax,100,3685047,44804,Nur Cahyono,"Jalan Randupitu-Gunung Gangsir, Randu Pitu, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-12-18 00:00:00,46,
94877e65-ef6b-4666-8c41-029f228616c0,sepeda motor,Kawasaki Ninja,Pertamax,250,907433,10162,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-06-12 00:00:00,165,
2ff6688f-8f31-4c99-92f2-aca3f4d7974a,sepeda motor,Honda Beat,Pertamax Turbo,150,2713009,34147,ALANA MALANG PROJECTOR | Pusat Sewa Lcd Proyektor Infocus dan Rental Screen Murah,"Jalan Raya Candi II, Karangbesuki, Malang City, East Java, Indonesia",2023-12-26 00:00:00,36,
79b9f294-41fa-43ad-8153-80f533e2a2d2,mobil,Suzuki Ertiga,Pertalite,1500,2693719,28018,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-07-06 00:00:00,137,
e1f85e50-3c5f-4f61-bc09-e895074591f2,mobil,Suzuki Ertiga,Diesel,125,2577401,5237,SDN 19 Martapura,"Baru City, East Ogan Komering Ulu Regency, South Sumatra, Indonesia",2023-08-12 00:00:00,23,
bfbcad59-302d-49c5-836f-4ce6dee4d075,sepeda motor,Honda Beat,Pertamax,250,4159697,36401,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-03-16 00:00:00,176,
b266c1fc-e921-4b6d-b4f6-d517005fd7c6,mobil,Suzuki Ertiga,Shell Super,150,1992296,6464,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-03-23 00:00:00,102,
acc71c20-01c2-43a0-b2cf-0d2c9803ca6c,mobil,Honda Brio,Pertamax,1500,969811,34539,Universitas Yudharta Pasuruan,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-10-31 00:00:00,17,
10a2fc2c-4584-4857-bfed-f0fc9ce284e9,sepeda motor,Honda Beat,Pertamax Turbo,1800,3238673,29899,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-03-08 00:00:00,198,
bc0ce22e-6e9a-4876-ae24-3e42ab19f4e1,sepeda motor,Vespa Sprint,Diesel,250,3490321,12357,Dicoding Academy,"Jalan Batik Kumeli, Sukaluyu, Bandung City, West Java, Indonesia",2023-04-01 00:00:00,78,
122e1a2a-ecff-498c-af63-b4309316b6a6,sepeda motor,Kawasaki Ninja,Pertamax Turbo,125,4507084,2008,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-09-17 00:00:00,87,
dd45f558-ab37-473f-aaf1-2f8c715f404a,sepeda motor,Yamaha NMAX,Diesel,1800,3865464,35826,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-02-02 00:00:00,66,
2759986e-6e4a-4268-8359-4ce3eb79786f,mobil,Honda Brio,Pertamax,200,4996207,19529,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-11-17 00:00:00,3,
4fdfc7b1-bbb3-4cdf-b114-0a58353fc032,sepeda motor,Yamaha NMAX,Pertalite,1800,3669838,18981,Warkop Pak Min,"Turus, Ternyang, Sumberpucung, Malang Regency, East Java, Indonesia",2023-08-05 00:00:00,38,
28ca873c-c57e-42ec-81e4-588925e3ce54,sepeda motor,Kawasaki Ninja,Pertamax,150,2152360,32864,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-16 00:00:00,44,
b5f36d9e-b400-4047-897f-10b7d64328a7,mobil,Daihatsu Xenia,Shell Super,1200,281606,14889,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-03-11 00:00:00,69,
0b194e9d-9d5c-4397-8b9b-686d2547873c,mobil,Toyota Avanza,Pertamax Turbo,1000,3713647,45217,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-11-06 00:00:00,99,
095bab2f-3295-408f-9ec4-10a69f926caf,sepeda motor,Yamaha NMAX,Pertamax Turbo,1000,1516480,29915,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-08-09 00:00:00,111,
3327923d-0a2b-459f-9f7a-5d1a5c775b7b,mobil,Mitsubishi Pajero,Shell Super,200,946129,12566,Puskesmas Sumber Pucung,"Jalan TGP, Dusun Pakel, Sumberpucung, Malang Regency, East Java, Indonesia",2023-11-05 00:00:00,134,
bf9ddd85-8120-43c7-a409-23cae1790f72,mobil,Honda Brio,Pertamax Turbo,100,4095408,36568,Gubeng,"Surabaya, East Java, Indonesia",2023-07-22 00:00:00,158,
0b3aaf55-fb07-4be6-8eb9-36f203adebe9,mobil,Mitsubishi Pajero,Shell Super,100,3163950,41525,TK Negeri Pembina,"Jalan Sumedang, Cokoleo, Kepanjen, Malang Regency, East Java, Indonesia",2023-02-06 00:00:00,47,
dfce4f74-8e7c-48ab-b519-5d38f0ed357d,sepeda motor,Kawasaki Ninja,Pertalite,1500,3567659,49562,gubeng,"Surabaya, Jawa Timur",2023-10-10 00:00:00,77,
f9f72aba-658a-437f-8de9-bbcae8a3a2e0,sepeda motor,Suzuki GSX,Shell Super,1500,3252509,10503,Gubeng Railway Station,"Jalan Gubeng Masjid, Airlangga, Surabaya, Jawa Timur, Indonesia",2023-05-09 00:00:00,50,
4d888cac-46b8-4237-840b-07a1c4e3196d,mobil,Suzuki Ertiga,Pertamax Turbo,250,4620355,19465,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-12-08 00:00:00,36,
ab905d1c-ba27-4c11-a581-79a7de13e381,mobil,Mitsubishi Pajero,Diesel,1800,546628,4714,sabila snack,"Jalan Randupitu-Gunung Gangsir, Pagar Gunung, Randupitu, Pasuruan Regency, East Java, Indonesia",2023-08-30 00:00:00,110,
a0b646cd-ab04-472b-964a-814855cf7b43,mobil,Mitsubishi Pajero,Diesel,200,3719646,1995,Universitas Yudharta,"Jl. Yudharta, Kembangkuning, Sengonagun, Pasuruan Regency, East Java, Indonesia",2023-04-05 00:00:00,138,
1bf82050-78e2-4fbd-af7e-691118e6a469,sepeda motor,Suzuki GSX,Diesel,200,3322159,14743,Pakuwon Mall,"Jalan Mayjend. Jonosewojo, Babatan, Surabaya, East Java, Indonesia",2023-02-06 00:00:00,200,
7946b761-f813-4854-a92d-38dc08d17f9b,mobil,Honda Brio,Diesel,250,3931384,42528,Jalan Semampir Tengah IIA No.17,"Medokan Semampir, Surabaya, East Java, Indonesia",2023-09-13 00:00:00,21,
d1edabc5-87b0-42d6-a49b-de145963e9cb,sepeda motor,Suzuki GSX,Shell Super,2000,108443,11585,Gresik,"Gresik Regency, East Java, Indonesia",2023-03-02 00:00:00,57,
